index,text,class
2249,"Please make the possibility to set my own wallpaper in the app, because your pictures low resolution and they a little bit bad",truthful
2250,"The app works fine, but it’s not very intuitive for beginners.",truthful
2253,It is quite good for managing your schedule and having your schedule written down somewhere instead of it being in your head. You could definitely use it for your professional life. I only use it for personal.,truthful
2254,"The app’s reminder feature works well, but it doesn’t sync with voice assistants.",truthful
2255,"Works for me so far, like it!!!",truthful
2257,Reminders haven't been working.,truthful
2258,"The app’s task manager is useful, but it doesn’t allow for setting recurring tasks based on deadlines.",truthful
2261,"It’s easy to navigate, but some of the options are hard to find.",truthful
2262,"The app’s social media integration is smooth, but it doesn’t post directly to multiple platforms.",truthful
2263,"The app’s reminder feature is helpful, but it doesn’t sync with calendars.",truthful
2265,The reminder for recuurring tasks is not working.,truthful
2266,"The software works as expected, but the design could be improved.",truthful
2267,"The app’s document editor works well, but it doesn’t support formatting for large text files.",truthful
2268,"nothing but connection error after connection error. the concept is great, but I can't even manage to use the service because any time I try to do anything, that's all I'm getting.",truthful
2269,"The app is helpful, but the price for the premium version is too high.",truthful
2273,When my phone is in tablet mode (android 7) the app will not display in portrait mode. It defaults to landscape mode.  Pls fix and I'll change my review.,truthful
2274,Only one snooze option. I need the option to choose how long to snooze an alarm. This is an option for just about every other todo app. Don't understand why todoist chooses to stick with only one set snooze time??? Respone to developer: No it doesn't help. When an alert comes up I would like to be able to select how long to snooze that particular alert from a several options. Not one snooze length for.all alerts.,truthful
2276,Simple to enter and monitor appointments,truthful
2282,The problem with this is that when my phone screen is off it doesn't give a notification that the tree is planted. Even though do not disturb is off and silent mode is off and the notification are on. Please fix this,truthful
2283,"The app’s task manager is good, but it doesn’t allow users to assign task roles within projects.",truthful
2284,"Month widget failed to show the calendar month erroneously, but just show a week on the first row of the calendar month weirdly.",truthful
2286,"The map app is useful, but it doesn’t provide voice directions for walking.",truthful
2287,"Widget freezes, app does not sync. I had a galaxy S7 edge and just got an S10+. App fails with both phones. Regret spending money on this.",truthful
2289,I really like this app I find the the way it presents the data in a clock face with countdowns to your EVENTS very useful. The one drawback for me is that it doesn't integrate with Google Tasks or Reminders. This means that everything you want to see needs to be created as an event. This is not a massive deal but I do like the convenience of tasks over events. The widget sometimes loses synchronisation with the clock and shows a different time than the actual time.,truthful
2290,nice,truthful
2291,"The app’s voice memo feature works well, but it doesn’t allow for adjusting recording quality.",truthful
