category,polarity,class,text
Books_5,negative,truthful,"This tale is very disappointing. Although Le Carr is much touted as an insider to the international intelligence community, his stories can be written by any author that reads the newspapers. Ed Spievack, author of ""Memoirs of an Unfinished Generation."
Books_5,negative,truthful,"This was a waste of money. Boring, repetitive, gaps in plot...I was rolling my eyes most of the way through it. I bought it because I thought it would be just as good as Still Missing, but I was sorely disappointed."
Books_5,negative,truthful,"This information is sold as fact, but in fact all of Sitchins translations have been double checked and proven to be wrong. Too bad I didn't find that out till after buying his books. I wish I could return them all."
Books_5,negative,truthful,"Easy read - for me - but not what I was looking for to use as a Book Club review.  Great message in the overall story, and the characters come alive even in the short story.  I enjoyed it."
Books_5,negative,truthful,"Although it introduces interesting ideas about the interpretation of the Creation account in Genesis, it fails to come to any conclusions and its assumptions are somewhat weak. A thorough argument and comparison to scientific evidence would have made the point stronger."
Books_5,negative,truthful,"You'd be better off working through Competitive Strategy by Michael Porter, there's nothing in here that isn't in Porter's book. This books is a little easier to read for the casual reader however and does have more examples to explain the topics."
Books_5,negative,truthful,This is one of the books Janet Dailey was sued about and finally admitted to plagiarizing. Harper Collins took back all unsold copies at bookstores and promised not to reissue. Being printed by Open Door makes it ok?! Not in my book.
Books_5,negative,truthful,Have a butter knife ready! This is a cute book but I had a bard time opening the slides. I couldn't even grip it and ended up using a butter knife to pry the edge open. Still can't open one off the slides.
Books_5,negative,truthful,"Catchy title. Average book. There are some good points but the delivery is annoying. Keith has a high opinion of himself. This got in the way. I found that I didn't really like him.

I've seen Keith live and again found him too salesy."
Books_5,negative,truthful,"It was an enjoyable read and worth the cost of the book!  The plot was weak to me, but the majority of the characters were carry over from her other books!  Also a little to much techno solutions for quick resolve!"
